title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Death Billiards,14353,Movie,Madhouse,winter,2013.0,2013-03-02 00:00:00,Original,1.0,7.92,199035.0
Berserk: Ougon Jidai-hen III - Kourin,12115,Movie,Studio 4°C,winter,2013.0,2013-02-01 00:00:00,Manga,1.0,8.2,164408.0
Dragon Ball Z Movie 14: Kami to Kami,14837,Movie,Toei Animation,winter,2013.0,2013-03-30 00:00:00,Manga,1.0,7.4,162456.0
Hunter x Hunter Movie 1: Phantom Rouge,13271,Movie,Madhouse,winter,2013.0,2013-01-12 00:00:00,Manga,1.0,7.24,135318.0
Toaru Majutsu no Index Movie: Endymion no Kiseki,11743,Movie,J.C.Staff,winter,2013.0,2013-02-23 00:00:00,Original,1.0,7.48,108016.0
Hanasaku Iroha: Home Sweet Home,14175,Movie,P.A. Works,winter,2013.0,2013-03-09 00:00:00,Original,1.0,7.88,72728.0
Dareka no Manazashi,17121,Movie,CoMix Wave Films,winter,2013.0,2013-02-10 00:00:00,Original,1.0,7.37,58879.0
Arve Rezzle: Kikaijikake no Yousei-tachi,13863,Movie,Zexcs,winter,2013.0,2013-03-02 00:00:00,Light novel,1.0,6.29,24235.0
Ryo,14347,Movie,Gonzo,winter,2013.0,2013-03-02 00:00:00,Original,1.0,5.87,11767.0
Star Driver the Movie,12857,Movie,Bones,winter,2013.0,2013-02-09 00:00:00,Original,1.0,6.65,11317.0
Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,23031,Movie,          -,winter,2013.0,2013-02-23 00:00:00,-,1.0,0.0,342.0
Koukou,38703,Movie,          -,winter,2013.0,2013-03-12 00:00:00,Original,1.0,0.0,203.0
Lulin Da Maoxian,31205,Movie,Shanghai Hippo Animation,winter,2013.0,2013-01-19 00:00:00,Original,1.0,0.0,180.0
Bijutsu Kyouiku,40728,Movie,          -,winter,2013.0,2013-01-14 00:00:00,Original,1.0,0.0,114.0
Kuroko no Basket: Tip Off,16916,Special,Production I.G,winter,2013.0,2013-02-22 00:00:00,Manga,1.0,7.86,81796.0
Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,17535,Special,"A-1 Pictures, Satelight",winter,2013.0,2013-02-15 00:00:00,Manga,1.0,7.33,75310.0
Koi to Senkyo to Chocolate: Koi Imouto!,18045,Special,AIC Build,winter,2013.0,2013-03-27 00:00:00,Visual novel,1.0,6.88,30813.0
Girls & Panzer Specials,15811,Special,Actas,winter,2013.0,2012-12-21 00:00:00,Original,6.0,7.19,30645.0
Hentai Ouji to Warawanai Neko.: Henneko BBS,21541,Special,J.C.Staff,winter,2013.0,2013-01-02 00:00:00,Light novel,13.0,6.73,29063.0
Tamako Market Specials,17879,Special,Kyoto Animation,winter,2013.0,2013-03-20 00:00:00,Original,6.0,6.37,25326.0
"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!",17743,Special,Arms,winter,2013.0,2013-03-09 00:00:00,Novel,1.0,6.75,20309.0
Senran Kagura Specials,17345,Special,Artland,winter,2013.0,2013-03-27 00:00:00,-,6.0,6.44,15471.0
Saki Achiga-hen: Episode of Side-A Specials,15989,Special,Studio Gokumi,winter,2013.0,2013-02-20 00:00:00,Manga,4.0,7.55,12613.0
Kyoto Animation: Suiei-hen,17819,Special,Kyoto Animation,winter,2013.0,2013-03-07 00:00:00,Original,1.0,7.04,12567.0
Nekomonogatari: Kuro Recap,38971,Special,Shaft,winter,2013.0,2013-03-06 00:00:00,Light novel,1.0,6.89,8247.0
Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,17717,Special,Sunrise,winter,2013.0,2013-02-22 00:00:00,-,1.0,7.1,7563.0
Vanquished Queens Specials,18231,Special,Arms,winter,2013.0,2013-03-29 00:00:00,Other,4.0,5.49,5334.0
Chocotan!,18599,Special,J.C.Staff,winter,2013.0,2013-03-17 00:00:00,Manga,1.0,5.92,4795.0
Yonhyaku-nijuu Renpai Girl,17871,Special,Trigger,winter,2013.0,2013-01-25 00:00:00,Light novel,1.0,5.82,4678.0
Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,18781,Special,Gathering,winter,2013.0,2013-03-27 00:00:00,4-koma manga,6.0,6.54,3182.0
Ishida to Asakura Special,18149,Special,          -,winter,2013.0,2013-03-31 00:00:00,Manga,1.0,4.95,3012.0
Wooser no Sono Higurashi: Ken to Pants to Wooser to,16738,Special,SANZIGEN,winter,2013.0,2013-03-22 00:00:00,Web manga,1.0,6.02,2918.0
Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,16119,Special,TYO Animations,winter,2013.0,2013-02-27 00:00:00,Manga,1.0,6.44,1765.0
Hana wa Saku,17897,Special,MAPPA,winter,2013.0,2013-03-20 00:00:00,Original,1.0,6.23,1658.0
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,32316,Special,          -,winter,2013.0,2013-03-22 00:00:00,Original,2.0,6.05,1242.0
True Tears Recap,38987,Special,P.A. Works,winter,2013.0,2013-01-29 00:00:00,Original,1.0,5.92,865.0
Ai to Shi,32150,Special,          -,winter,2013.0,2013-03-30 00:00:00,Original,1.0,5.51,442.0
Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,31034,Special,          -,winter,2013.0,2013-03-20 00:00:00,-,1.0,0.0,284.0
Shingeki no Kyojin,16498,TV (New),Wit Studio,spring,2013.0,2013-04-07 01:58:00,Manga,25.0,8.5,2751279.0
Hataraku Maou-sama!,15809,TV (New),White Fox,spring,2013.0,2013-04-04 22:00:00,Light novel,13.0,7.81,1138505.0
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,14813,TV (New),Brain's Base,spring,2013.0,2013-04-05 01:28:00,Light novel,13.0,8.05,1044008.0
Date A Live,15583,TV (New),AIC PLUS+,spring,2013.0,2013-04-06 01:30:00,Light novel,12.0,7.2,766643.0
Hentai Ouji to Warawanai Neko.,15225,TV (New),J.C.Staff,spring,2013.0,2013-04-13 22:30:00,Light novel,12.0,7.22,381355.0
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,13659,TV (New),A-1 Pictures,spring,2013.0,2013-04-07 00:00:00,Light novel,13.0,7.03,369054.0
Toaru Kagaku no Railgun S,16049,TV (New),J.C.Staff,spring,2013.0,2013-04-12 23:30:00,Manga,24.0,8.05,308770.0
Suisei no Gargantia,16524,TV (New),Production I.G,spring,2013.0,2013-04-07 22:00:00,Original,13.0,7.49,289753.0
Karneval (TV),16035,TV (New),Manglobe,spring,2013.0,2013-04-04 00:00:00,Manga,13.0,7.13,183750.0
Aku no Hana,16201,TV (New),Zexcs,spring,2013.0,2013-04-05 00:00:00,Manga,13.0,7.16,169353.0
Haiyore! Nyaruko-san W,15699,TV (New),Xebec,spring,2013.0,2013-04-08 01:05:00,Light novel,12.0,7.27,152134.0
Devil Survivor 2 The Animation,16512,TV (New),Bridge,spring,2013.0,2013-04-05 00:00:00,Game,13.0,6.88,151219.0
Kakumeiki Valvrave,16668,TV (New),Sunrise,spring,2013.0,2013-04-12 00:00:00,Original,12.0,7.16,146553.0
Uta no☆Prince-sama♪: Maji Love 2000%,12711,TV (New),A-1 Pictures,spring,2013.0,2013-04-04 00:00:00,Visual novel,13.0,7.23,98310.0
RDG: Red Data Girl,14921,TV (New),P.A. Works,spring,2013.0,2013-04-04 00:00:00,Novel,12.0,6.58,98133.0
Dansai Bunri no Crime Edge,16355,TV (New),Studio Gokumi,spring,2013.0,2013-04-04 00:00:00,Manga,13.0,6.71,97400.0
Photokano,16397,TV (New),Madhouse,spring,2013.0,2013-04-05 00:00:00,Visual novel,13.0,6.21,97171.0
Yuyushiki,15911,TV (New),Kinema Citrus,spring,2013.0,2013-04-10 01:30:00,4-koma manga,12.0,7.38,90636.0
Hyakka Ryouran: Samurai Bride,15377,TV (New),Arms,spring,2013.0,2013-04-05 00:00:00,Light novel,12.0,6.75,85402.0
Mushibugyou,17505,TV (New),Seven Arcs Pictures,spring,2013.0,2013-04-08 18:00:00,Manga,26.0,7.34,76461.0
Aiura,17082,TV (New),LIDENFILMS,spring,2013.0,2013-04-10 01:35:00,4-koma manga,12.0,6.69,72044.0
Arata Kangatari,16518,TV (New),Satelight,spring,2013.0,2013-04-09 02:05:00,Manga,12.0,6.49,62060.0
Ginga Kikoutai Majestic Prince,15863,TV (New),"Doga Kobo, Orange",spring,2013.0,2013-04-04 22:30:00,Manga,24.0,7.35,49874.0
Hayate no Gotoku! Cuties,16982,TV (New),Manglobe,spring,2013.0,2013-04-09 01:35:00,Manga,12.0,7.05,38653.0
Namiuchigiwa no Muromi-san,16910,TV (New),Tatsunoko Production,spring,2013.0,2013-04-07 01:15:00,Manga,13.0,6.96,37131.0
Inazuma Eleven Go: Galaxy,18097,TV (New),OLM,spring,2013.0,2013-05-08 00:00:00,Game,43.0,6.63,33998.0
"Yondemasu yo, Azazel-san. Z",16241,TV (New),Production I.G,spring,2013.0,2013-04-07 00:00:00,Manga,13.0,7.57,32230.0
Zettai Bouei Leviathan,17681,TV (New),Gonzo,spring,2013.0,2013-04-06 00:00:00,Game,13.0,6.3,25449.0
Pretty Rhythm: Rainbow Live,17249,TV (New),"Dongwoo A&E, Tatsunoko Production",spring,2013.0,2013-04-06 10:00:00,Game,51.0,7.52,10321.0
Ketsuekigata-kun!,17731,TV (New),"Assez Finaud Fabric, feel.",spring,2013.0,2013-04-07 22:27:00,Web manga,12.0,6.57,9697.0
Sparrow's Hotel,17849,TV (New),Hotline,spring,2013.0,2013-04-09 00:00:00,4-koma manga,12.0,5.46,9141.0
Haitai Nanafa 2nd Season,17727,TV (New),Passione,spring,2013.0,2013-04-06 00:00:00,Original,13.0,5.97,3364.0
DD Hokuto no Ken (2013),17705,TV (New),-,spring,2013.0,2013-04-03 00:00:00,Manga,13.0,6.5,3318.0
Jewelpet Happiness,17497,TV (New),Studio Comet,spring,2013.0,2013-04-06 00:00:00,Original,52.0,6.67,2662.0
Baku Tech! Bakugan Gachi,21523,TV (New),          -,spring,2013.0,2013-04-06 00:00:00,-,39.0,5.87,1792.0
Mini Van,18391,TV (New),DLE,spring,2013.0,2013-04-06 08:00:00,4-koma manga,37.0,6.86,1684.0
Battle Spirits: Sword Eyes Gekitouden,19877,TV (New),Sunrise,spring,2013.0,2013-04-07 00:00:00,Card game,21.0,6.7,1444.0
Glass no Kamen Desu ga,17707,TV (New),DLE,spring,2013.0,2013-04-07 00:00:00,-,3.0,5.56,1240.0
Tanken Driland: 1000-nen no Mahou,17969,TV (New),Toei Animation,spring,2013.0,2013-04-06 00:00:00,-,51.0,5.99,1128.0
Duel Masters Victory V3,21999,TV (New),          -,spring,2013.0,2013-04-06 00:00:00,Original,51.0,5.87,929.0
Dibetagurashi: Ahiru no Seikatsu,17733,TV (New),          -,spring,2013.0,2013-04-07 00:00:00,-,39.0,5.84,851.0
Danchi Tomoo,17703,TV (New),          -,spring,2013.0,2013-04-06 00:00:00,Manga,78.0,0.0,843.0
Mazinger ZIP!,18365,TV (New),Kate Arrow,spring,2013.0,2013-04-08 00:00:00,-,237.0,5.57,792.0
Ba La La Xiao Mo Xian Zhi: Qiji Wubu,31965,TV (New),          -,spring,2013.0,2013-04-19 00:00:00,Original,52.0,5.84,727.0
Glass no Kamen Desu ga to Z,27621,TV (New),DLE,spring,2013.0,2013-04-28 00:00:00,-,14.0,6.08,693.0
Bakujuu Gasshin Ziguru Hazeru,18227,TV (New),Production Reed,spring,2013.0,2013-04-06 00:00:00,Other,6.0,0.0,465.0
Shima Kousaku no Asia Risshi-den,33538,TV (New),          -,spring,2013.0,2013-05-10 00:00:00,Manga,26.0,0.0,450.0
Himitsukessha Taka no Tsume MAX,18241,TV (New),DLE,spring,2013.0,2013-04-05 00:00:00,-,38.0,0.0,396.0
Tetsujin 28-gou Gao!,19445,TV (New),Eiken,spring,2013.0,2013-04-06 04:52:00,Manga,151.0,0.0,347.0
Ikemen Kyuugo-tai Nurse Angels,21053,TV (New),          -,spring,2013.0,2013-04-26 00:00:00,-,10.0,0.0,282.0
Odoriko Clinoppe,18469,TV (New),          -,spring,2013.0,2013-05-09 00:00:00,-,26.0,0.0,224.0
Hunter x Hunter (2011),11061,TV (Continuing),Madhouse,spring,2013.0,2011-10-02 10:55:00,Manga,148.0,9.08,1845810.0
Naruto: Shippuuden,1735,TV (Continuing),Studio Pierrot,spring,2013.0,2007-02-15 19:30:00,Manga,500.0,8.18,1667280.0
One Piece,21,TV (Continuing),Toei Animation,spring,2013.0,1999-10-20 09:30:00,Manga,0.0,8.54,1452785.0
Detective Conan,235,TV (Continuing),TMS Entertainment,spring,2013.0,1996-01-08 18:00:00,Manga,0.0,8.16,264062.0
Chihayafuru 2,14397,TV (Continuing),Madhouse,spring,2013.0,2013-01-12 00:00:00,Manga,25.0,8.42,190064.0
Uchuu Kyoudai,12431,TV (Continuing),A-1 Pictures,spring,2013.0,2012-04-01 07:00:00,Manga,99.0,8.52,155210.0
Toriko,10033,TV (Continuing),Toei Animation,spring,2013.0,2011-04-03 09:00:00,Manga,147.0,7.55,104211.0
Initial D Fifth Stage,15059,TV (Continuing),SynergySP,spring,2013.0,2012-11-04 00:00:00,Manga,14.0,8.08,97644.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,spring,2013.0,1992-04-13 19:30:00,Manga,0.0,7.69,60454.0
Saint Seiya Omega,12929,TV (Continuing),Toei Animation,spring,2013.0,2012-04-01 06:30:00,Manga,97.0,6.27,40935.0
Inazuma Eleven Go: Chrono Stone,13261,TV (Continuing),OLM,spring,2013.0,2012-04-18 19:00:00,Game,51.0,7.17,40860.0
Aikatsu!,15061,TV (Continuing),"Bandai Namco Pictures, Sunrise",spring,2013.0,2012-10-08 18:30:00,Original,178.0,7.37,34139.0
Yu☆Gi☆Oh! Zexal Second,15489,TV (Continuing),Gallop,spring,2013.0,2012-10-07 00:00:00,Manga,73.0,6.84,29315.0
Dokidoki! Precure,16419,TV (Continuing),Toei Animation,spring,2013.0,2013-02-03 00:00:00,Original,49.0,6.57,18279.0
Cardfight!! Vanguard: Link Joker-hen,15611,TV (Continuing),TMS Entertainment,spring,2013.0,2013-01-13 10:00:00,Original,59.0,7.15,17802.0
Chibi☆Devi!,11457,TV (Continuing),SynergySP,spring,2013.0,2011-10-10 00:00:00,Manga,75.0,6.76,12949.0
Kuromajo-san ga Tooru!!,13159,TV (Continuing),Shin-Ei Animation,spring,2013.0,2012-04-04 00:00:00,Novel,60.0,6.48,8047.0
Sazae-san,2406,TV (Continuing),Eiken,spring,2013.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5817.0
Juusen Battle Monsuno,13185,TV (Continuing),Larx Entertainment,spring,2013.0,2012-10-03 18:00:00,-,52.0,6.31,5749.0
Chousoku Henkei Gyrozetter,14989,TV (Continuing),A-1 Pictures,spring,2013.0,2012-10-02 18:00:00,Game,51.0,6.39,4690.0
Usavich V,16347,TV (Continuing),Kanaban Graphics,spring,2013.0,2012-12-05 00:00:00,Original,13.0,6.35,1770.0
Gakkatsu! 2nd Season,17147,TV (Continuing),Fanworks,spring,2013.0,2013-01-16 00:00:00,-,25.0,6.42,1734.0
Line Offline: Salaryman,16906,TV (Continuing),Shogakukan Music & Digital Entertainment,spring,2013.0,2013-01-08 00:00:00,-,114.0,6.58,1732.0
Ninja Hattori-kun (2012),18845,TV (Continuing),Shin-Ei Animation,spring,2013.0,2012-05-13 00:00:00,Manga,52.0,6.46,1656.0
Chao Zhi Neng Zu Qiu,36993,TV (Continuing),          -,spring,2013.0,2010-06-02 00:00:00,Original,52.0,6.4,763.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,spring,2013.0,2012-11-16 06:45:00,Original,0.0,0.0,736.0
Larva 2nd Season,31673,TV (Continuing),          -,spring,2013.0,2013-01-05 00:00:00,-,34.0,6.03,732.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,spring,2013.0,2011-03-26 00:00:00,Original,0.0,0.0,522.0
Xia Lan,34129,TV (Continuing),Beijing Rocen Digital,spring,2013.0,2012-01-29 00:00:00,Original,156.0,0.0,450.0
Kayoe! Chuugaku,10797,TV (Continuing),DLE,spring,2013.0,2011-06-06 00:35:00,Original,425.0,0.0,390.0
Ganbare! Oden-kun,16908,TV (Continuing),Kachidoki Studio,spring,2013.0,2013-01-12 00:00:00,Picture book,102.0,0.0,266.0
Hello Jadoo,35920,TV (Continuing),          -,spring,2013.0,2011-07-18 00:00:00,Original,122.0,0.0,256.0
Hetalia: The Beautiful World,15195,ONA,Studio Deen,spring,2013.0,2013-01-25 00:00:00,Web manga,20.0,7.5,63052.0
Miyakawa-ke no Kuufuku,17637,ONA,"Encourage Films, Ordet",spring,2013.0,2013-04-29 00:00:00,Manga,10.0,6.52,21073.0
Puchitto Gargantia,18413,ONA,Studio PuYUKAI,spring,2013.0,2013-04-10 00:00:00,-,13.0,6.3,9174.0
Turning Girls,19133,ONA,Trigger,spring,2013.0,2013-06-18 00:00:00,Original,7.0,6.04,7337.0
Hitotsubu ni Kawaranu Ai wo Komete,18953,ONA,Studio 4°C,spring,2013.0,2013-06-01 00:00:00,-,1.0,6.02,2293.0
Show By Rock!!: Legend of Shingan Crimsonz,31072,ONA,          -,spring,2013.0,2013-05-29 00:00:00,Game,3.0,5.79,1866.0
Show By Rock!!: Plasmagica na Gogo,31073,ONA,          -,spring,2013.0,2013-05-29 00:00:00,Game,3.0,5.77,1711.0
World Fool News,24437,ONA,          -,spring,2013.0,2013-04-01 00:00:00,-,6.0,5.54,677.0
Raldessia Chronicles,32219,ONA,          -,spring,2013.0,2013-05-20 00:00:00,Game,1.0,5.41,489.0
Be Blues! Ao ni Nare,22205,ONA,          -,spring,2013.0,2013-06-12 00:00:00,Manga,1.0,5.44,487.0
Momoya x Peeping Life: Go en Desu yo!,19337,ONA,          -,spring,2013.0,2013-04-25 00:00:00,-,4.0,5.65,481.0
Baka Misérables,20705,ONA,DLE,spring,2013.0,2013-05-21 00:00:00,-,3.0,5.57,384.0
Against,34887,ONA,          -,spring,2013.0,2013-04-14 00:00:00,Original,1.0,5.4,381.0
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,22635,ONA,          -,spring,2013.0,2013-06-06 00:00:00,-,4.0,0.0,319.0
Origami of Landscape,34633,ONA,          -,spring,2013.0,2013-06-08 00:00:00,Original,1.0,5.39,317.0
Heisei Policemen!!,18389,ONA,          -,spring,2013.0,2013-04-11 00:00:00,Manga,6.0,0.0,308.0
Takarakuji x Rope,30153,ONA,          -,spring,2013.0,2013-04-25 00:00:00,-,5.0,0.0,305.0
Shin Seikimatsu: Yatsuto no Souguu,22657,ONA,          -,spring,2013.0,2013-05-13 00:00:00,-,5.0,0.0,213.0
Kubbe Kort Animasjon,33528,ONA,Echoes,spring,2013.0,2013-04-24 00:00:00,Picture book,24.0,0.0,194.0
Spy Penguin (ONA),33772,ONA,Next Media Animation,spring,2013.0,2013-04-26 00:00:00,Original,43.0,0.0,150.0
FunaQ: Funassyi to Soutai-kun,35611,ONA,          -,spring,2013.0,2013-05-12 00:00:00,Other,14.0,0.0,125.0
Mirai Nikki: Redial,16762,OVA,Asread,spring,2013.0,2013-06-19 00:00:00,Manga,1.0,7.37,295440.0
Fairy Tail OVA,9982,OVA,"A-1 Pictures, Satelight",spring,2013.0,2011-04-15 00:00:00,Manga,5.0,7.51,145363.0
Papa no Iukoto wo Kikinasai! OVA,17875,OVA,feel.,spring,2013.0,2013-06-25 00:00:00,Light novel,2.0,7.37,33517.0
Magical☆Star Kanon 100%,17725,OVA,Manglobe,spring,2013.0,2013-06-18 00:00:00,Manga,1.0,6.79,27742.0
Rescue Me!,18039,OVA,Hoods Entertainment,spring,2013.0,2013-06-20 00:00:00,Manga,1.0,5.86,25647.0
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,15807,OVA,          -,spring,2013.0,2013-06-20 00:00:00,-,1.0,6.97,15454.0
Iron Man: Rise of Technovore,15847,OVA,Madhouse,spring,2013.0,2013-04-16 00:00:00,Other,1.0,6.21,6701.0
Busou Shinki: Install x Dream,16614,OVA,8bit,spring,2013.0,2013-06-26 00:00:00,-,1.0,6.56,5795.0
Hakuouki Reimeiroku Tokuten Disc,18835,OVA,Studio Deen,spring,2013.0,2013-05-22 00:00:00,Visual novel,2.0,7.16,3999.0
Saiyuuki Gaiden: Kouga no Shou,17137,OVA,          -,spring,2013.0,2013-04-26 00:00:00,Manga,1.0,7.27,2692.0
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,22631,OVA,          -,spring,2013.0,2013-06-25 00:00:00,-,10.0,0.0,357.0
Kotonoha no Niwa,16782,Movie,CoMix Wave Films,spring,2013.0,2013-05-31 00:00:00,Original,1.0,8.01,620730.0
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,11577,Movie,White Fox,spring,2013.0,2013-04-20 00:00:00,Visual novel,1.0,8.49,465150.0
Hal,16528,Movie,Wit Studio,spring,2013.0,2013-06-08 00:00:00,Original,1.0,7.46,114725.0
Saint☆Oniisan (Movie),15771,Movie,A-1 Pictures,spring,2013.0,2013-05-10 00:00:00,Manga,1.0,7.84,74310.0
Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,17187,Movie,Production I.G,spring,2013.0,2013-06-22 00:00:00,Manga,1.0,7.46,53894.0
Aura: Maryuuin Kouga Saigo no Tatakai,14669,Movie,AIC ASTA,spring,2013.0,2013-04-13 00:00:00,Light novel,1.0,7.48,47942.0
Detective Conan Movie 17: Private Eye in the Distant Sea,14735,Movie,TMS Entertainment,spring,2013.0,2013-04-20 00:00:00,Manga,1.0,7.69,29626.0
Kick-Heart,16149,Movie,Production I.G,spring,2013.0,2013-05-26 00:00:00,-,1.0,6.39,17014.0
Donyatsu,18755,Movie,Gathering,spring,2013.0,2013-06-01 00:00:00,Manga,12.0,5.95,4209.0
Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,17113,Movie,Shin-Ei Animation,spring,2013.0,2013-04-20 00:00:00,Manga,1.0,6.93,2752.0
Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,18109,Movie,DLE,spring,2013.0,2013-06-22 00:00:00,-,1.0,5.57,806.0
Garon,30362,Movie,          -,spring,2013.0,2013-04-27 00:00:00,-,1.0,0.0,491.0
Five Fire Fish,35450,Movie,"Yamamura Animation, Inc.",spring,2013.0,,Original,1.0,4.76,400.0
Heijoukyou: Yasukerashi Miyako,28749,Movie,          -,spring,2013.0,2013-04-02 00:00:00,-,1.0,0.0,289.0
Baka Mukashibanashi Movie: Jijii Wars,20383,Movie,          -,spring,2013.0,2013-05-18 00:00:00,-,1.0,0.0,251.0
Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,16934,Special,Kyoto Animation,spring,2013.0,2013-06-19 00:00:00,Light novel,1.0,7.51,173974.0
Aoi Sekai no Chuushin de,15133,Special,Fifth Avenue,spring,2013.0,2012-10-20 00:00:00,Manga,3.0,5.76,44350.0
Girls & Panzer Specials,15811,Special,Actas,spring,2013.0,2012-12-21 00:00:00,Original,6.0,7.19,30645.0
Yama no Susume: Kabe tte Kowakunai no?,17341,Special,8bit,spring,2013.0,2013-05-24 00:00:00,Manga,1.0,6.74,17212.0
Hetalia: The Beautiful World Specials,17273,Special,Studio Deen,spring,2013.0,2013-04-24 00:00:00,-,4.0,7.52,16266.0
Senyuu. Specials,17391,Special,"LIDENFILMS, Ordet",spring,2013.0,2013-04-24 00:00:00,Web manga,4.0,7.06,16236.0
Bakuman. 3rd Season Specials,23361,Special,J.C.Staff,spring,2013.0,2013-06-26 00:00:00,Manga,2.0,7.0,14264.0
Koitabi: True Tours Nanto,17635,Special,P.A. Works,spring,2013.0,2013-04-28 00:00:00,Original,6.0,6.92,14148.0
Tenshi no Drop,16436,Special,AIC Frontier,spring,2013.0,2013-05-12 00:00:00,Web manga,1.0,3.43,13368.0
Hyakka Ryouran: Samurai Bride Specials,19255,Special,Arms,spring,2013.0,2013-06-26 00:00:00,Light novel,6.0,6.59,11430.0
Yuyushiki: Nyanyashiki,19029,Special,Kinema Citrus,spring,2013.0,2013-05-29 00:00:00,4-koma manga,6.0,6.28,11396.0
Koukaku Kidoutai Arise: Another Mission,18989,Special,Production I.G,spring,2013.0,2013-06-04 00:00:00,-,1.0,6.53,10224.0
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,19845,Special,          -,spring,2013.0,2013-06-19 00:00:00,Light novel,13.0,6.65,9671.0
Karneval Specials,23425,Special,Manglobe,spring,2013.0,2013-06-21 00:00:00,-,11.0,6.89,8428.0
Mangirl!: Asobu Henshuu Girl,17351,Special,Doga Kobo,spring,2013.0,2013-05-24 00:00:00,Manga,1.0,5.92,6084.0
Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,25259,Special,AIC ASTA,spring,2013.0,2013-04-01 00:00:00,-,1.0,6.45,5843.0
Persona 4 the Animation: Mr. Experiment Shorts,25257,Special,AIC ASTA,spring,2013.0,2013-04-01 00:00:00,-,5.0,6.08,5253.0
Gokujo.: Souda Onsen ni Ikou!!,19431,Special,LMD,spring,2013.0,2013-06-26 00:00:00,Manga,1.0,5.99,4648.0
Girls & Panzer: Nihon Senshadou Renmei News,32511,Special,Actas,spring,2013.0,2013-06-21 00:00:00,Original,2.0,6.69,4094.0
"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule",18419,Special,Charaction,spring,2013.0,2013-04-19 00:00:00,Original,1.0,5.81,3459.0
Ketsuekigata-kun! Featuring Yuri & Nasuno,19297,Special,feel.,spring,2013.0,2013-06-30 00:00:00,Web manga,1.0,4.75,3086.0
Arata Kangatari Picture Drama,19447,Special,Satelight,spring,2013.0,2013-06-21 00:00:00,Manga,6.0,5.72,2125.0
Toukiden: The Age of Demons - Introduction,22137,Special,Studio 4°C,spring,2013.0,2013-06-26 00:00:00,-,1.0,5.84,930.0
Mini Van Special,20999,Special,DLE,spring,2013.0,2013-06-18 00:00:00,4-koma manga,1.0,6.42,745.0
Soul Reviver,18723,Special,          -,spring,2013.0,2013-04-30 00:00:00,-,1.0,5.24,627.0
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,22633,Special,          -,spring,2013.0,2013-06-25 00:00:00,-,2.0,0.0,299.0
Asunal Kanayama,37535,Special,          -,spring,2013.0,2013-06-03 00:00:00,Original,2.0,0.0,213.0
Go Go Smile Anime,33501,Special,DLE,spring,2013.0,2013-04-01 00:00:00,Original,6.0,0.0,161.0
Hayashi-fusai,36671,Special,          -,spring,2013.0,2013-05-03 00:00:00,Original,1.0,0.0,158.0
Shima Kousaku no Asia Risshi-den Specials,33539,Special,          -,spring,2013.0,2013-05-01 00:00:00,Manga,4.0,0.0,130.0
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,16592,TV (New),Lerche,summer,2013.0,2013-07-05 01:35:00,Game,13.0,7.27,728677.0
High School DxD New,15451,TV (New),TNK,summer,2013.0,2013-07-07 20:30:00,Light novel,12.0,7.52,707265.0
